Ano,Mês,Hospital,Internações,Lotação Máxima,Ocupação
2017,1,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,606,1793,33.798103736754044
2017,2,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,556,1793,31.00948131622978
2017,3,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,955,1793,53.26268823201339
2017,4,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,766,1793,42.72169548243168
2017,5,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,925,1793,51.58951477969883
2017,6,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,862,1793,48.07585052983826
2017,7,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,574,1793,32.01338538761851
2017,8,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,632,1793,35.24818739542666
2017,9,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,706,1793,39.37534857780257
2017,10,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,604,1793,33.68655883993307
2017,11,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,526,1793,29.336307863915227
2017,12,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,573,1793,31.95761293920803
2018,1,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,632,1793,35.24818739542666
2018,2,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,738,1793,41.16006692693809
2018,3,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,494,1793,27.5515895147797
2018,4,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,579,1793,32.292247629670946
2018,5,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,656,1793,36.58672615727831
2018,6,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,691,1793,38.53876185164529
2018,7,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,874,1793,48.74511991076408
2018,8,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,775,1793,43.22364751812604
2018,9,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,908,1793,50.64138315672058
2018,10,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,643,1793,35.861684327941994
2018,11,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,595,1793,33.18460680423871
2018,12,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,482,1793,26.882320133853877
2019,1,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,650,1793,36.25209146681539
2019,2,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,504,1793,28.10931399888455
2019,3,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,574,1793,32.01338538761851
2019,4,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,819,1793,45.6776352481874
2019,5,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,851,1793,47.462353597322924
2019,6,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,910,1793,50.752928053541545
2019,7,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1152,1793,64.24986056887897
2019,8,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,874,1793,48.74511991076408
2019,9,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,801,1793,44.67373117679866
2019,10,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,912,1793,50.86447295036252
2019,11,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,781,1793,43.558282208588956
2019,12,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,751,1793,41.885108756274406
2020,1,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1035,1793,57.7244841048522
2020,2,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,658,1793,36.69827105409927
2020,3,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,770,1793,42.944785276073624
2020,4,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,858,1793,47.85276073619632
2020,5,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,805,1793,44.8968209704406
2020,6,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,840,1793,46.848856664807585
2020,7,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,729,1793,40.65811489124373
2020,8,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,371,1793,20.691578360290016
2020,9,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,675,1793,37.646402677077525
2020,10,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1311,1793,73.11767986614612
2020,11,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1150,1793,64.138315672058
2020,12,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1142,1793,63.69213608477412
2021,1,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1025,1793,57.16675962074736
2021,2,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,881,1793,49.13552704963748
2021,3,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1152,1793,64.24986056887897
2021,4,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1045,1793,58.282208588957054
2021,5,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,689,1793,38.42721695482432
2021,6,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,789,1793,44.00446179587284
2021,7,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,863,1793,48.13162297824874
2021,8,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,815,1793,45.45454545454545
2021,9,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,953,1793,53.151143335192415
2021,10,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,650,1793,36.25209146681539
2021,11,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,660,1793,36.809815950920246
2021,12,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1229,1793,68.54433909648634
2022,1,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,969,1793,54.043502509760174
2022,2,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1177,1793,65.6441717791411
2022,3,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,951,1793,53.03959843837145
2022,4,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,648,1793,36.14054656999443
2022,5,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,812,1793,45.287228109314
2022,6,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,804,1793,44.84104852203012
2022,7,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,769,1793,42.88901282766314
2022,8,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,946,1793,52.760736196319016
2022,9,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1310,1793,73.06190741773564
2022,10,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,650,1793,36.25209146681539
2022,11,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,435,1793,24.26101505856107
2022,12,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,460,1793,25.655326268823202
2023,1,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,497,1793,27.718906860011156
2023,2,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,873,1793,48.6893474623536
2023,3,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,899,1793,50.13943112102621
2023,4,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,874,1793,48.74511991076408
2023,5,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,570,1793,31.790295593976577
2023,6,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1793,1793,100.0
2023,7,6123740 INST DO CANCER DO ESTADO DE SAO PAULO,1280,1793,71.38873396542108
2008,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,363,2042,17.776689520078353
2008,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,756,2042,37.02252693437806
2008,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,560,2042,27.42409402546523
2008,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,577,2042,28.256611165524
2008,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,947,2042,46.37610186092066
2008,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,995,2042,48.72673849167482
2008,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1009,2042,49.41234084231146
2008,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,959,2042,46.963761018609205
2008,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,638,2042,31.243878550440744
2008,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,941,2042,46.082272282076396
2008,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1150,2042,56.31733594515181
2008,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,821,2042,40.205680705190986
2009,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,562,2042,27.52203721841332
2009,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,870,2042,42.60528893241919
2009,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,919,2042,45.004897159647406
2009,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,792,2042,38.78550440744368
2009,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,878,2042,42.99706170421156
2009,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,796,2042,38.98139079333986
2009,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,829,2042,40.59745347698335
2009,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,2042,2042,100.0
2009,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1513,2042,74.09402546523016
2009,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1006,2042,49.265426052889325
2009,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1146,2042,56.12144955925563
2009,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1060,2042,51.90989226248776
2010,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,830,2042,40.646425073457394
2010,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,672,2042,32.90891283055827
2010,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,862,2042,42.21351616062684
2010,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,988,2042,48.383937316356516
2010,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1135,2042,55.58276199804114
2010,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1255,2042,61.459353574926546
2010,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1351,2042,66.16062683643487
2010,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1235,2042,60.47992164544564
2010,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1219,2042,59.69637610186091
2010,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1123,2042,54.995102840352594
2010,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,993,2042,48.62879529872674
2010,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,972,2042,47.60039177277179
2011,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,865,2042,42.36043095004897
2011,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1284,2042,62.87952987267384
2011,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1021,2042,50.0
2011,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,843,2042,41.28305582761998
2011,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1043,2042,51.07737512242899
2011,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,802,2042,39.27522037218413
2011,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1226,2042,60.039177277179235
2011,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1184,2042,57.98237022526934
2011,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1100,2042,53.86875612144956
2011,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1105,2042,54.113614103819785
2011,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1106,2042,54.16258570029383
2011,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,839,2042,41.087169441723795
2012,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,845,2042,41.38099902056807
2012,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,993,2042,48.62879529872674
2012,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1010,2042,49.461312438785505
2012,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,917,2042,44.90695396669931
2012,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,909,2042,44.51518119490696
2012,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1089,2042,53.33006856023507
2012,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1125,2042,55.09304603330069
2012,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1222,2042,59.843290891283054
2012,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1088,2042,53.28109696376102
2012,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,973,2042,47.64936336924584
2012,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,999,2042,48.92262487757101
2012,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,780,2042,38.19784524975514
2013,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,833,2042,40.79333986287953
2013,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,838,2042,41.038197845249755
2013,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,928,2042,45.44564152791381
2013,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1024,2042,50.146914789422134
2013,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1281,2042,62.732615083251716
2013,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1059,2042,51.86092066601371
2013,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1210,2042,59.25563173359451
2013,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1250,2042,61.21449559255632
2013,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1165,2042,57.051909892262486
2013,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1089,2042,53.33006856023507
2013,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,997,2042,48.82468168462292
2013,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,485,2042,23.75122428991185
2014,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,925,2042,45.29872673849167
2014,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,839,2042,41.087169441723795
2014,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1013,2042,49.60822722820764
2014,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1159,2042,56.75808031341821
2014,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1249,2042,61.16552399608227
2014,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1232,2042,60.33300685602351
2014,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,866,2042,42.40940254652302
2014,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,826,2042,40.45053868756121
2014,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1121,2042,54.8971596474045
2014,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,967,2042,47.355533790401566
2014,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1093,2042,53.52595494613125
2014,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1057,2042,51.76297747306562
2015,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,971,2042,47.551420176297746
2015,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1015,2042,49.70617042115573
2015,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1026,2042,50.24485798237023
2015,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,849,2042,41.57688540646426
2015,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,999,2042,48.92262487757101
2015,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,715,2042,35.01469147894221
2015,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,731,2042,35.79823702252693
2015,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,939,2042,45.98432908912831
2015,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,824,2042,40.35259549461313
2015,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,897,2042,43.92752203721842
2015,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,708,2042,34.6718903036239
2015,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,723,2042,35.40646425073458
2016,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,677,2042,33.1537708129285
2016,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,712,2042,34.86777668952008
2016,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,661,2042,32.370225269343784
2016,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,737,2042,36.0920666013712
2016,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,604,2042,29.578844270323213
2016,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,741,2042,36.28795298726739
2016,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,734,2042,35.945151811949074
2016,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,785,2042,38.44270323212537
2016,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,725,2042,35.50440744368266
2016,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,705,2042,34.52497551420176
2016,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,921,2042,45.1028403525955
2016,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,697,2042,34.1332027424094
2017,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,599,2042,29.33398628795299
2017,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,675,2042,33.05582761998041
2017,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,981,2042,48.0411361410382
2017,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,603,2042,29.529872673849166
2017,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,774,2042,37.90401567091087
2017,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,418,2042,20.470127326150834
2017,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1446,2042,70.81292850146916
2017,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1003,2042,49.11851126346719
2017,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,708,2042,34.6718903036239
2017,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,818,2042,40.05876591576885
2017,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,933,2042,45.690499510284035
2017,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,657,2042,32.174338883447604
2018,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,574,2042,28.109696376101862
2018,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,672,2042,32.90891283055827
2018,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,736,2042,36.04309500489716
2018,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,489,2042,23.94711067580803
2018,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,513,2042,25.122428991185114
2018,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,906,2042,44.36826640548482
2018,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,769,2042,37.659157688540645
2018,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,727,2042,35.60235063663075
2018,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,717,2042,35.112634671890305
2018,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,574,2042,28.109696376101862
2018,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,614,2042,30.068560235063664
2018,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,800,2042,39.17727717923604
2019,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,686,2042,33.59451518119491
2019,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,654,2042,32.02742409402546
2019,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,685,2042,33.54554358472086
2019,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,589,2042,28.844270323212534
2019,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,992,2042,48.579823702252696
2019,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,732,2042,35.84720861900098
2019,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1011,2042,49.51028403525955
2019,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,507,2042,24.828599412340843
2019,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1306,2042,63.95690499510284
2019,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,556,2042,27.228207639569053
2019,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,859,2042,42.066601371204705
2019,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1112,2042,54.456415279138106
2020,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,706,2042,34.5739471106758
2020,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1142,2042,55.92556317335945
2020,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,787,2042,38.540646425073454
2020,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,740,2042,36.23898139079334
2020,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,665,2042,32.56611165523996
2020,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,972,2042,47.60039177277179
2020,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,839,2042,41.087169441723795
2020,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,720,2042,35.25954946131244
2020,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,729,2042,35.70029382957885
2020,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,720,2042,35.25954946131244
2020,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,668,2042,32.7130264446621
2020,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,756,2042,37.02252693437806
2021,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,699,2042,34.231145935357496
2021,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,506,2042,24.779627815866796
2021,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,766,2042,37.51224289911851
2021,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,773,2042,37.855044074436826
2021,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,858,2042,42.01762977473066
2021,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,738,2042,36.14103819784525
2021,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,871,2042,42.65426052889324
2021,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,919,2042,45.004897159647406
2021,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,904,2042,44.27032321253673
2021,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1161,2042,56.856023506366306
2021,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1031,2042,50.489715964740455
2021,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,864,2042,42.311459353574925
2022,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1250,2042,61.21449559255632
2022,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,902,2042,44.17238001958864
2022,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,812,2042,39.764936336924585
2022,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,928,2042,45.44564152791381
2022,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,973,2042,47.64936336924584
2022,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1116,2042,54.65230166503427
2022,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1564,2042,76.59157688540647
2022,8,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1342,2042,65.71988246816846
2022,9,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1251,2042,61.263467189030365
2022,10,2071568 INST DO CORACAO - INCOR - HC/FMUSP,971,2042,47.551420176297746
2022,11,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1258,2042,61.60626836434868
2022,12,2071568 INST DO CORACAO - INCOR - HC/FMUSP,814,2042,39.86287952987267
2023,1,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1134,2042,55.533790401567096
2023,2,2071568 INST DO CORACAO - INCOR - HC/FMUSP,952,2042,46.62095984329089
2023,3,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1348,2042,66.01371204701273
2023,4,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1250,2042,61.21449559255632
2023,5,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1155,2042,56.562193927522046
2023,6,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1029,2042,50.39177277179236
2023,7,2071568 INST DO CORACAO - INCOR - HC/FMUSP,1142,2042,55.92556317335945
2008,1,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,20,192,10.416666666666668
2008,2,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,7,192,3.6458333333333335
2008,3,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,81,192,42.1875
2008,4,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,46,192,23.958333333333336
2008,5,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,37,192,19.270833333333336
2008,6,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,29,192,15.104166666666666
2008,7,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,28,192,14.583333333333334
2008,8,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,13,192,6.770833333333333
2008,9,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,50,192,26.041666666666668
2008,10,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,8,192,4.166666666666666
2008,11,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,23,192,11.979166666666668
2008,12,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,36,192,18.75
2009,1,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,24,192,12.5
2009,2,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,22,192,11.458333333333332
2009,3,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,9,192,4.6875
2009,4,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,11,192,5.729166666666666
2009,5,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,11,192,5.729166666666666
2009,6,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,33,192,17.1875
2009,7,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,26,192,13.541666666666666
2009,8,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,17,192,8.854166666666668
2009,9,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,28,192,14.583333333333334
2009,10,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,36,192,18.75
2009,11,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,82,192,42.70833333333333
2009,12,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,52,192,27.083333333333332
2010,1,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,101,192,52.604166666666664
2010,2,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,24,192,12.5
2010,3,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,57,192,29.6875
2010,4,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,60,192,31.25
2010,5,2080125 INSTITUTO DO CANCER ARNALDO VIEIRA DE CARVALHO,120,192,62.5
